"","Exp","Dist","Dia","Turno","Long","Lat","TipVeh","Sexo","Edad","TipPer","Vict","gravedad","TipAcc"
"2365","2018S001897    ","Nou Barris","Dijous","Tarda",2.18595,41.443699,"Motocicleta","Home",29,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"2366","2018S001898    ","Sant Martí","Dijous","Tarda",2.189102,41.391444,"Motocicleta","Dona",55,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2367","2018S001899    ","Sarrià-Sant Gervasi","Dijous","Tarda",2.145489,41.400485,"Motocicleta","Home",36,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"2368","2018S001900    ","Horta-Guinardó","Dijous","Tarda",2.162932,41.432578,"Motocicleta","Home",51,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2369","2018S001901    ","Sarrià-Sant Gervasi","Dijous","Tarda",2.149782,41.398339,"Motocicleta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"2370","2018S001902    ","Eixample","Dijous","Tarda",2.168634,41.400116,"Bicicleta","Dona",35,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"2371","2018S001904    ","Eixample","Dijous","Nit",2.157811,41.386649,"Motocicleta","Home",24,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"2372","2018S001905    ","Nou Barris","Dijous","Nit",2.17985,41.445976,"Motocicleta","Home",48,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2373","2018S001906    ","Les Corts","Dijous","Tarda",2.132608,41.389624,"Motocicleta","Home",25,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"2374","2018S001907    ","Sants-Montjuïc","Divendres","Nit",2.142695,41.370523,"Motocicleta","Home",56,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"2375","2018S001909    ","Sant Andreu","Divendres","Matí",2.187664,41.418259,"Motocicleta","Dona",56,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2376","2018S001910    ","Sant Andreu","Divendres","Matí",2.190113,41.414542,"Motocicleta","Home",24,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2377","2018S001911    ","Horta-Guinardó","Divendres","Matí",2.166464,41.412769,"Motocicleta","Home",40,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"2378","2018S001911    ","Horta-Guinardó","Divendres","Matí",2.166464,41.412769,"Motocicleta","Dona",38,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2379","2018S001912    ","Sant Martí","Divendres","Matí",2.17663,41.412911,"Cotxe","Home",9,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2380","2018S001912    ","Sant Martí","Divendres","Matí",2.17663,41.412911,"Cotxe","Home",40,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2381","2018S001913    ","Eixample","Divendres","Matí",2.160721,41.385621,"Motocicleta","Home",24,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"2382","2018S001914    ","Sant Andreu","Divendres","Matí",2.20493,41.444642,"Cotxe","Home",26,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2383","2018S001915    ","Eixample","Divendres","Matí",2.160748,41.390739,"Cotxe","Dona",0,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Atropellament"
"2384","2018S001916    ","Sant Martí","Divendres","Matí",2.20623,41.397296,"Motocicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"2385","2018S001917    ","Eixample","Divendres","Matí",2.162304,41.391909,"Motocicleta","Home",55,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2386","2018S001918    ","Sarrià-Sant Gervasi","Divendres","Matí",2.151721,41.394807,"Motocicleta","Home",43,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"2387","2018S001919    ","Les Corts","Divendres","Matí",2.135191,41.386879,"Bicicleta","Dona",36,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"2388","2018S001920    ","Nou Barris","Divendres","Matí",2.177168,41.430065,"Cotxe","Dona",50,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2389","2018S001921    ","Nou Barris","Divendres","Matí",2.188254,41.450324,"Motocicleta","Home",49,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2390","2018S001922    ","Sant Martí","Divendres","Tarda",2.189091,41.393131,"Autobús","Dona",74,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"2391","2018S001923    ","Nou Barris","Divendres","Tarda",2.181463,41.446471,"Motocicleta","Dona",23,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2392","2018S001924    ","Gràcia","Divendres","Tarda",2.1527,41.408514,"Motocicleta","Dona",44,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2393","2018S001925    ","Eixample","Divendres","Matí",2.167024,41.388486,"Motocicleta","Home",55,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"2394","2018S001926    ","Sarrià-Sant Gervasi","Divendres","Tarda",2.133154,41.398204,"Motocicleta","Home",33,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2395","2018S001927    ","Sants-Montjuïc","Divendres","Tarda",2.171625,41.366096,"Motocicleta","Home",40,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2396","2018S001928    ","Sants-Montjuïc","Divendres","Tarda",2.172133,41.366507,"Motocicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2397","2018S001929    ","Eixample","Divendres","Tarda",2.17318,41.39498,"Motocicleta","Home",34,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"2398","2018S001930    ","Eixample","Divendres","Tarda",2.155146,41.37922,"Motocicleta","Dona",23,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"2399","2018S001931    ","Les Corts","Divendres","Tarda",2.135594,41.388394,"Motocicleta","Dona",32,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"2400","2018S001932    ","Sant Andreu","Divendres","Tarda",2.195204,41.435322,"Motocicleta","Home",28,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2401","2018S001934    ","Les Corts","Divendres","Tarda",2.128211,41.388399,"Motocicleta","Dona",29,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"2402","2018S001935    ","Sant Martí","Divendres","Tarda",2.177733,41.4121,"Motocicleta","Home",25,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2403","2018S001936    ","Ciutat Vella","Divendres","Tarda",2.188001,41.382914,"Motocicleta","Home",43,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2404","2018S001936    ","Ciutat Vella","Divendres","Tarda",2.188001,41.382914,"Motocicleta","Home",43,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"2405","2018S001937    ","Sant Martí","Divendres","Tarda",2.183836,41.413699,"Motocicleta","Home",35,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"2406","2018S001938    ","Gràcia","Divendres","Tarda",2.161622,41.40374,"Cotxe","Dona",46,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2407","2018S001939    ","Sarrià-Sant Gervasi","Divendres","Tarda",2.12418,41.401582,"Cotxe","Home",15,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"2408","2018S001940    ","Sant Andreu","Divendres","Tarda",2.177232,41.427793,"Motocicleta","Dona",36,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2409","2018S001941    ","Gràcia","Divendres","Tarda",2.142407,41.411995,"Motocicleta","Home",20,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"2410","2018S001942    ","Sant Martí","Divendres","Nit",2.196591,41.417824,"Motocicleta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Altres"
"2411","2018S001943    ","Eixample","Divendres","Nit",2.164884,41.392165,"Motocicleta","Home",22,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"2412","2018S001943    ","Eixample","Divendres","Nit",2.164884,41.392165,"Motocicleta","Dona",21,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"2413","2018S001944    ","Sant Andreu","Divendres","Matí",2.191268,41.417078,"Motocicleta","Home",38,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"2414","2018S001944    ","Sant Andreu","Divendres","Matí",2.191268,41.417078,"Motocicleta","Dona",39,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"2415","2018S001946    ","Horta-Guinardó","Dissabte","Nit",2.174331,41.411182,"Furgoneta","Home",18,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"2416","2018S001951    ","Sants-Montjuïc","Dissabte","Matí",2.114054,41.339772,"Cotxe","Home",19,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"2417","2018S001951    ","Sants-Montjuïc","Dissabte","Matí",2.114054,41.339772,"Cotxe","Home",19,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"2418","2018S001952    ","Eixample","Dissabte","Matí",2.169059,41.389222,"Autobús","Dona",89,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"2419","2018S001953    ","Gràcia","Dissabte","Matí",2.144678,41.414146,"Motocicleta","Home",26,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"2420","2018S001954    ","Eixample","Dissabte","Matí",2.162709,41.393924,"Motocicleta","Home",61,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2421","2018S001955    ","Sarrià-Sant Gervasi","Dissabte","Matí",2.145495,41.403156,"Cotxe","Dona",77,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"2422","2018S001955    ","Sarrià-Sant Gervasi","Dissabte","Matí",2.145495,41.403156,"Furgoneta","Home",56,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"2423","2018S001956    ","Eixample","Dissabte","Tarda",2.15824,41.381557,"Motocicleta","Home",61,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"2424","2018S001956    ","Eixample","Dissabte","Tarda",2.15824,41.381557,"Motocicleta","Dona",57,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"2425","2018S001957    ","Eixample","Dissabte","Tarda",2.160748,41.390739,"Motocicleta","Dona",41,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2426","2018S001958    ","Eixample","Dissabte","Tarda",2.183776,41.401393,"Cotxe","Home",33,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2427","2018S001958    ","Eixample","Dissabte","Tarda",2.183776,41.401393,"Cotxe","Home",33,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"2428","2018S001959    ","Eixample","Dissabte","Tarda",2.172753,41.401988,"Motocicleta","Dona",25,"Passatger","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Xoc"
"2429","2018S001959    ","Eixample","Dissabte","Tarda",2.172753,41.401988,"Motocicleta","Home",26,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Xoc"
"2430","2018S001961    ","Sant Martí","Divendres","Nit",2.195838,41.397861,"Motocicleta","Home",28,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"2431","2018S001962    ","Les Corts","Dissabte","Tarda",2.123275,41.387282,"Bicicleta","Home",15,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"2432","2018S001963    ","Nou Barris","Dissabte","Tarda",2.174521,41.428944,"Autobús","Home",84,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda interior vehicle"
"2433","2018S001964    ","Eixample","Dissabte","Tarda",2.156207,41.389042,"Motocicleta","Dona",25,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2434","2018S001964    ","Eixample","Dissabte","Tarda",2.156207,41.389042,"Motocicleta","Home",24,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2435","2018S001967    ","Sant Martí","Dissabte","Tarda",2.184608,41.408809,"Motocicleta","Dona",34,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Xoc"
"2436","2018S001968    ","Eixample","Dissabte","Tarda",2.164116,41.388186,"Motocicleta","Home",34,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"2437","2018S001970    ","Eixample","Dissabte","Nit",2.157337,41.386477,"Motocicleta","Dona",30,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"2438","2018S001970    ","Eixample","Dissabte","Nit",2.157337,41.386477,"Motocicleta","Dona",38,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Caiguda (dues rodes)"
"2439","2018S001971    ","Eixample","Dissabte","Nit",2.17667,41.401302,"Motocicleta","Home",39,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"2440","2018S001972    ","Horta-Guinardó","Dissabte","Nit",2.16526,41.404366,"Cotxe","Home",41,"Conductor","Ferit lleu: Rebutja assistència sanitària",0,"Abast"
"2441","2018S001972    ","Horta-Guinardó","Dissabte","Nit",2.16526,41.404366,"Cotxe","Home",41,"Conductor","Ferit lleu: Rebutja assistència sanitària",0,"Xoc"
"2442","2018S001973    ","Nou Barris","Diumenge","Matí",2.175821,41.428208,"Motocicleta","Home",70,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"2443","2018S001974    ","Les Corts","Diumenge","Matí",2.109762,41.393353,"Furgoneta","Home",39,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2444","2018S001974    ","Les Corts","Diumenge","Matí",2.109762,41.393353,"Furgoneta","Home",40,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2445","2018S001974    ","Les Corts","Diumenge","Matí",2.109762,41.393353,"Cotxe","Dona",25,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2446","2018S001975    ","Eixample","Diumenge","Matí",2.171698,41.406449,"Bicicleta","Dona",73,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"2447","2018S001976    ","Sants-Montjuïc","Diumenge","Matí",2.150626,41.368258,"Cotxe","Home",47,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió frontal"
"2448","2018S001977    ","Les Corts","Diumenge","Tarda",2.108666,41.391698,"Cotxe","Home",61,"Conductor","Ferit lleu: Rebutja assistència sanitària",0,"Abast"
"2449","2018S001978    ","Eixample","Diumenge","Tarda",2.158472,41.39074,"Motocicleta","Dona",67,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"2450","2018S001978    ","Eixample","Diumenge","Tarda",2.158472,41.39074,"Motocicleta","Home",69,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"2451","2018S001979    ","Sant Martí","Diumenge","Tarda",2.183061,41.409223,"Motocicleta","Dona",41,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2452","2018S001980    ","Eixample","Diumenge","Tarda",2.161847,41.39672,"Motocicleta","Home",33,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"2453","2018S001981    ","Gràcia","Diumenge","Tarda",2.13838,41.414381,"Motocicleta","Dona",45,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2454","2018S001982    ","Eixample","Diumenge","Tarda",2.158695,41.374984,"Motocicleta","Home",29,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió lateral"
"2455","2018S001983    ","Sarrià-Sant Gervasi","Diumenge","Tarda",2.12242,41.401966,"Motocicleta","Home",65,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió fronto-lateral"
"2456","2018S001984    ","Horta-Guinardó","Diumenge","Tarda",2.156836,41.42469,"Cotxe","Dona",31,"Vianant","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Atropellament"
"2457","2018S001985    ","Ciutat Vella","Diumenge","Tarda",2.181685,41.381741,"Motocicleta","Dona",19,"Passatger","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió frontal"
"2458","2018S001985    ","Ciutat Vella","Diumenge","Tarda",2.181685,41.381741,"Motocicleta","Home",36,"Conductor","Ferit greu: hospitalització superior a 24h",1,"Col.lisió frontal"
"2459","2018S001986    ","Sant Martí","Diumenge","Tarda",2.197335,41.406159,"Cotxe","Dona",9,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"2460","2018S001987    ","Ciutat Vella","Diumenge","Tarda",2.182206,41.381336,"Autobús","Dona",26,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"2461","2018S001988    ","Sarrià-Sant Gervasi","Diumenge","Tarda",2.139396,41.391351,"Cotxe","Dona",28,"Vianant","Ferit lleu: Hospitalització fins a 24h",0,"Atropellament"
"2462","2018S001989    ","Ciutat Vella","Diumenge","Nit",2.16967,41.378009,"Motocicleta","Home",21,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"2463","2018S001990    ","Gràcia","Dilluns","Matí",2.15084,41.405173,"Cotxe","Home",45,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
"2464","2018S001991    ","Sarrià-Sant Gervasi","Dilluns","Matí",2.127138,41.394711,"Motocicleta","Dona",38,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Col.lisió lateral"
"2465","2018S001992    ","Gràcia","Dilluns","Matí",2.16352,41.407416,"Motocicleta","Home",33,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Col.lisió fronto-lateral"
"2466","2018S001993    ","Sants-Montjuïc","Dilluns","Matí",2.168121,41.361562,"Furgoneta","Home",46,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2467","2018S001993    ","Sants-Montjuïc","Dilluns","Matí",2.168121,41.361562,"Cotxe","Home",22,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2468","2018S001994    ","Sants-Montjuïc","Dilluns","Matí",2.167249,41.360975,"Cotxe","Dona",34,"Conductor","Ferit lleu: Hospitalització fins a 24h",0,"Abast"
"2469","2018S001994    ","Sants-Montjuïc","Dilluns","Matí",2.167249,41.360975,"Cotxe","Home",35,"Conductor","Ferit lleu: Amb assistència sanitària en lloc d'accident",0,"Abast"
